article_id,is_propaganda,afiin_score
729369019,non-propaganda,-25.0
729370925,non-propaganda,-13.0
731012055,non-propaganda,-42.0
729224245,non-propaganda,4.0
729224268,non-propaganda,1.0
729225775,non-propaganda,-1.0
731767613,non-propaganda,-166.0
731767894,non-propaganda,-4.0
731767957,non-propaganda,2.0
733911693,non-propaganda,-147.0
730572309,non-propaganda,3.0
730572329,non-propaganda,-18.0
731736682,non-propaganda,4.0
730594823,non-propaganda,16.0
730595467,non-propaganda,-2.0
730993303,non-propaganda,21.0
730449907,non-propaganda,-94.0
730450077,non-propaganda,-3.0
730451356,non-propaganda,35.0
731738355,non-propaganda,3.0
730734101,non-propaganda,0.0
730859537,non-propaganda,-13.0
730294526,non-propaganda,-22.0
730294558,non-propaganda,-50.0
730294693,non-propaganda,-19.0
730295743,non-propaganda,-49.0
733745609,non-propaganda,-66.0
731274205,non-propaganda,-53.0
731274937,non-propaganda,-14.0
731276948,non-propaganda,56.0
733499535,non-propaganda,-16.0
733500004,non-propaganda,23.0
731902405,non-propaganda,15.0
734121998,non-propaganda,-12.0
727819930,non-propaganda,-3.0
731933418,non-propaganda,25.0
727581210,non-propaganda,-20.0
729415563,non-propaganda,28.0
730436859,non-propaganda,24.0
730437627,non-propaganda,-1.0
729697357,non-propaganda,7.0
730290675,non-propaganda,-5.0
731380922,non-propaganda,-18.0
731380933,non-propaganda,4.0
731380978,non-propaganda,-59.0
731381156,non-propaganda,-49.0
732931681,non-propaganda,33.0
733109883,non-propaganda,32.0
728865342,non-propaganda,-59.0
732413750,non-propaganda,-11.0
728476866,non-propaganda,26.0
728476880,non-propaganda,30.0
728477077,non-propaganda,-37.0
728477366,non-propaganda,11.0
732929114,non-propaganda,-10.0
732045526,non-propaganda,25.0
730499927,non-propaganda,-24.0
729231762,non-propaganda,6.0
729231842,non-propaganda,28.0
729232056,non-propaganda,3.0
729232295,non-propaganda,-17.0
732854929,non-propaganda,31.0
732856759,non-propaganda,-26.0
733579320,non-propaganda,-5.0
732915315,non-propaganda,19.0
732915381,non-propaganda,56.0
732915850,non-propaganda,-12.0
732216542,non-propaganda,4.0
732232649,non-propaganda,-41.0
729041914,non-propaganda,-4.0
729042041,non-propaganda,-12.0
729042700,non-propaganda,-56.0
729043340,non-propaganda,7.0
729044665,non-propaganda,-3.0
733629021,non-propaganda,-44.0
733629499,non-propaganda,3.0
728290740,non-propaganda,-13.0
733146698,non-propaganda,-19.0
733147633,non-propaganda,-56.0
734414244,non-propaganda,-45.0
729280542,non-propaganda,10.0
729280610,non-propaganda,-22.0
729281070,non-propaganda,17.0
731927218,non-propaganda,-10.0
728029793,non-propaganda,-6.0
727128053,non-propaganda,-2.0
727128296,non-propaganda,-28.0
727130574,non-propaganda,-1.0
727131758,non-propaganda,2.0
732804010,non-propaganda,-26.0
732804871,non-propaganda,-46.0
732805373,non-propaganda,-31.0
733270237,non-propaganda,-39.0
731187526,non-propaganda,-93.0
733738911,non-propaganda,-23.0
733739881,non-propaganda,-30.0
730579703,non-propaganda,-19.0
730580484,non-propaganda,10.0
730580947,non-propaganda,-65.0
730581466,non-propaganda,-23.0
733452042,non-propaganda,-6.0
728409229,non-propaganda,27.0
733128653,non-propaganda,-14.0
733981519,non-propaganda,-29.0
733981900,non-propaganda,-18.0
728453134,non-propaganda,-11.0
728454302,non-propaganda,-2.0
731200866,non-propaganda,-3.0
729895379,non-propaganda,124.0
729895388,non-propaganda,11.0
730696289,non-propaganda,1.0
731894822,non-propaganda,-77.0
727625011,non-propaganda,-10.0
727625047,non-propaganda,-21.0
727625145,non-propaganda,-57.0
727626131,non-propaganda,0.0
732514736,non-propaganda,-8.0
727763846,non-propaganda,14.0
727764556,non-propaganda,7.0
730706327,non-propaganda,-46.0
730706473,non-propaganda,37.0
730706914,non-propaganda,20.0
730707102,non-propaganda,3.0
730707588,non-propaganda,-10.0
727708977,non-propaganda,-8.0
727934250,non-propaganda,54.0
729591894,non-propaganda,34.0
729592773,non-propaganda,4.0
729357106,non-propaganda,90.0
732242672,non-propaganda,-24.0
731951660,non-propaganda,-25.0
731952147,non-propaganda,-18.0
730118663,non-propaganda,32.0
731868688,non-propaganda,6.0
732869705,non-propaganda,34.0
733119360,non-propaganda,13.0
728688744,non-propaganda,2.0
732874679,non-propaganda,15.0
732874770,non-propaganda,-28.0
732173056,non-propaganda,31.0
732173195,non-propaganda,-2.0
732173229,non-propaganda,62.0
732349522,non-propaganda,22.0
731846638,non-propaganda,18.0
730592345,non-propaganda,11.0
727328907,non-propaganda,-16.0
727330814,non-propaganda,-60.0
730923076,non-propaganda,-97.0
730535347,non-propaganda,-56.0
729695161,non-propaganda,-119.0
730658201,non-propaganda,88.0
730658220,non-propaganda,-94.0
730658287,non-propaganda,-25.0
730658649,non-propaganda,-32.0
730658978,non-propaganda,0.0
730660168,non-propaganda,-5.0
730660680,non-propaganda,88.0
730661188,non-propaganda,28.0
730661322,non-propaganda,15.0
730661371,non-propaganda,-10.0
730661770,non-propaganda,5.0
728343225,non-propaganda,13.0
728344878,non-propaganda,12.0
733414423,non-propaganda,3.0
730979403,non-propaganda,-44.0
730979594,non-propaganda,6.0
730979878,non-propaganda,-7.0
730045357,non-propaganda,-9.0
730045389,non-propaganda,-47.0
731987165,non-propaganda,-118.0
731987679,non-propaganda,-23.0
731987717,non-propaganda,-51.0
731987731,non-propaganda,-9.0
732680198,non-propaganda,-5.0
732680555,non-propaganda,8.0
732480309,non-propaganda,-6.0
727253731,non-propaganda,-12.0
727254492,non-propaganda,6.0
733869947,non-propaganda,-9.0
733081548,non-propaganda,-51.0
727726482,non-propaganda,5.0
727726903,non-propaganda,-27.0
727497559,non-propaganda,-35.0
727497899,non-propaganda,-21.0
727498276,non-propaganda,-10.0
733532293,non-propaganda,-102.0
727211007,non-propaganda,22.0
727211269,non-propaganda,-53.0
733732004,non-propaganda,-18.0
732549590,non-propaganda,-25.0
732549672,non-propaganda,6.0
732207491,non-propaganda,28.0
730249910,non-propaganda,24.0
730250062,non-propaganda,22.0
730929025,non-propaganda,-7.0
734414810,non-propaganda,-3.0
728087661,non-propaganda,18.0
733561848,non-propaganda,3.0
733947045,non-propaganda,-16.0
733947071,non-propaganda,2.0
731595720,non-propaganda,-3.0
731595952,non-propaganda,24.0
731293055,non-propaganda,123.0
731293390,non-propaganda,8.0
731293764,non-propaganda,-58.0
731293866,non-propaganda,17.0
731294024,non-propaganda,-14.0
731294815,non-propaganda,1.0
733458871,non-propaganda,40.0
732036303,non-propaganda,18.0
734249374,non-propaganda,48.0
734249561,non-propaganda,-5.0
734249568,non-propaganda,7.0
727457427,non-propaganda,-35.0
727457669,non-propaganda,20.0
727457788,non-propaganda,21.0
727457859,non-propaganda,-22.0
727458346,non-propaganda,-59.0
727458843,non-propaganda,3.0
727460140,non-propaganda,3.0
727460274,non-propaganda,-6.0
727460608,non-propaganda,-12.0
732669085,non-propaganda,-10.0
733403751,non-propaganda,18.0
733404160,non-propaganda,-4.0
732836617,non-propaganda,-40.0
732836898,non-propaganda,17.0
730966626,non-propaganda,12.0
732001642,non-propaganda,-7.0
727596798,non-propaganda,5.0
732587555,non-propaganda,9.0
732587608,non-propaganda,60.0
732587763,non-propaganda,17.0
732587987,non-propaganda,9.0
732588816,non-propaganda,-11.0
732589838,non-propaganda,-22.0
734489876,non-propaganda,-37.0
733558929,non-propaganda,-1.0
731356423,non-propaganda,3.0
731356541,non-propaganda,-9.0
731882002,non-propaganda,3.0
734407680,non-propaganda,7.0
733243148,non-propaganda,23.0
730522217,non-propaganda,-152.0
730971559,non-propaganda,11.0
731792640,non-propaganda,-28.0
731321065,non-propaganda,-97.0
730736656,non-propaganda,-44.0
732472834,non-propaganda,-55.0
731999791,non-propaganda,6.0
732067563,non-propaganda,-64.0
732812364,non-propaganda,-261.0
731688993,non-propaganda,9.0
733122382,non-propaganda,-20.0
733122801,non-propaganda,-22.0
734246715,non-propaganda,3.0
733478945,non-propaganda,41.0
734289240,non-propaganda,-47.0
734289681,non-propaganda,-20.0
730210644,non-propaganda,7.0
731312963,non-propaganda,26.0
729291059,non-propaganda,-75.0
732423979,non-propaganda,2.0
732424476,non-propaganda,-4.0
731365722,non-propaganda,4.0
731366082,non-propaganda,6.0
733227176,non-propaganda,-6.0
733227390,non-propaganda,58.0
733228979,non-propaganda,-20.0
733229158,non-propaganda,-19.0
730097143,non-propaganda,-31.0
730097233,non-propaganda,11.0
730097453,non-propaganda,-53.0
730097863,non-propaganda,-12.0
732330359,non-propaganda,27.0
732330813,non-propaganda,-5.0
732331325,non-propaganda,-4.0
733994408,non-propaganda,-10.0
732595190,non-propaganda,23.0
732595387,non-propaganda,18.0
731953971,non-propaganda,5.0
731954033,non-propaganda,-1.0
731954063,non-propaganda,26.0
731954337,non-propaganda,-2.0
730154437,non-propaganda,-20.0
727230311,non-propaganda,-62.0
727231074,non-propaganda,-12.0
727231118,non-propaganda,-2.0
727231275,non-propaganda,-30.0
730742382,non-propaganda,-5.0
733915773,non-propaganda,-13.0
732621401,non-propaganda,18.0
728718684,non-propaganda,33.0
734472739,non-propaganda,20.0
734473253,non-propaganda,-52.0
732047318,non-propaganda,-18.0
732047665,non-propaganda,-4.0
734494032,non-propaganda,-38.0
731169520,non-propaganda,4.0
728532658,non-propaganda,-26.0
728533428,non-propaganda,-10.0
733102130,non-propaganda,122.0
734442239,non-propaganda,-40.0
730855002,non-propaganda,-69.0
730855023,non-propaganda,35.0
730855672,non-propaganda,26.0
730856742,non-propaganda,149.0
728584718,non-propaganda,-40.0
728584965,non-propaganda,-13.0
728585511,non-propaganda,20.0
728586336,non-propaganda,31.0
733634060,non-propaganda,-11.0
730110470,non-propaganda,14.0
733180497,non-propaganda,10.0
731389211,non-propaganda,-1.0
734009109,non-propaganda,-8.0
734009113,non-propaganda,-26.0
734009310,non-propaganda,7.0
734009330,non-propaganda,7.0
734010212,non-propaganda,-1.0
732081875,non-propaganda,-34.0
732949080,non-propaganda,13.0
732449389,non-propaganda,-20.0
732449448,non-propaganda,11.0
733454857,non-propaganda,3.0
733684565,non-propaganda,-13.0
733684593,non-propaganda,-82.0
733684755,non-propaganda,-78.0
732583758,non-propaganda,30.0
732583992,non-propaganda,-8.0
732585906,non-propaganda,-16.0
730811487,non-propaganda,-27.0
730811995,non-propaganda,-4.0
727817760,non-propaganda,-32.0
727817881,non-propaganda,-2.0
727299728,non-propaganda,20.0
727482697,non-propaganda,-17.0
734325307,non-propaganda,11.0
734325446,non-propaganda,-28.0
734326766,non-propaganda,16.0
734462668,non-propaganda,72.0
734462874,non-propaganda,3.0
731802551,non-propaganda,-1.0
730964298,non-propaganda,20.0
728766743,non-propaganda,-14.0
727822880,non-propaganda,-16.0
731650783,non-propaganda,20.0
731650901,non-propaganda,-29.0
733384250,non-propaganda,-42.0
733384706,non-propaganda,-22.0
733385166,non-propaganda,-43.0
731318048,non-propaganda,10.0
731318670,non-propaganda,-34.0
731319175,non-propaganda,-42.0
730127995,non-propaganda,22.0
731492324,non-propaganda,-9.0
731492533,non-propaganda,0.0
731492882,non-propaganda,8.0
730029543,non-propaganda,10.0
730029934,non-propaganda,-20.0
729220191,non-propaganda,6.0
729221325,non-propaganda,35.0
727499861,non-propaganda,0.0
727500763,non-propaganda,-54.0
730349592,non-propaganda,-22.0
730350984,non-propaganda,14.0
730351019,non-propaganda,14.0
728807146,non-propaganda,-14.0
728807412,non-propaganda,3.0
732176770,non-propaganda,-28.0
730124457,non-propaganda,-67.0
732378106,non-propaganda,-19.0
729462951,non-propaganda,12.0
729463114,non-propaganda,13.0
729464104,non-propaganda,30.0
729464261,non-propaganda,35.0
732279701,non-propaganda,-28.0
733380307,non-propaganda,32.0
733380318,non-propaganda,-231.0
733380700,non-propaganda,11.0
733381383,non-propaganda,2.0
732257117,non-propaganda,-62.0
732257133,non-propaganda,1.0
732257308,non-propaganda,3.0
732257940,non-propaganda,35.0
730301095,non-propaganda,-36.0
729408627,non-propaganda,-15.0
729408709,non-propaganda,-23.0
729409160,non-propaganda,8.0
729409480,non-propaganda,56.0
733648536,non-propaganda,-47.0
732170435,non-propaganda,7.0
731234178,non-propaganda,-13.0
731235043,non-propaganda,-37.0
731018705,non-propaganda,-11.0
731019206,non-propaganda,-39.0
731019626,non-propaganda,18.0
733813835,non-propaganda,-66.0
733166956,non-propaganda,16.0
733167136,non-propaganda,7.0
732092825,non-propaganda,-73.0
729079170,non-propaganda,17.0
734450326,non-propaganda,-2.0
734450375,non-propaganda,62.0
734451725,non-propaganda,6.0
734452107,non-propaganda,27.0
734452246,non-propaganda,-7.0
734452300,non-propaganda,-7.0
734452497,non-propaganda,23.0
729666099,non-propaganda,13.0
729666176,non-propaganda,-37.0
731154637,non-propaganda,-29.0
728817895,non-propaganda,38.0
728818305,non-propaganda,-8.0
732076836,non-propaganda,-19.0
734254646,non-propaganda,-5.0
734255455,non-propaganda,4.0
728635921,non-propaganda,41.0
728636188,non-propaganda,24.0
730975513,non-propaganda,-22.0
730975724,non-propaganda,12.0
730977626,non-propaganda,-113.0
732503141,non-propaganda,-19.0
733021632,non-propaganda,-2.0
733021674,non-propaganda,37.0
727305961,non-propaganda,42.0
727307148,non-propaganda,-2.0
727307156,non-propaganda,-9.0
731942972,non-propaganda,5.0
733187553,non-propaganda,8.0
731460961,non-propaganda,-39.0
731462236,non-propaganda,0.0
731462836,non-propaganda,27.0
731781959,non-propaganda,20.0
733842213,non-propaganda,8.0
733842281,non-propaganda,12.0
731470993,non-propaganda,-40.0
730602397,non-propaganda,-14.0
731580435,non-propaganda,-65.0
731581744,non-propaganda,9.0
730874314,non-propaganda,-2.0
730875382,non-propaganda,-28.0
730226675,non-propaganda,-104.0
730335089,non-propaganda,-8.0
733719891,non-propaganda,-8.0
733720014,non-propaganda,-18.0
733720021,non-propaganda,-8.0
734079387,non-propaganda,4.0
732643737,non-propaganda,-21.0
732643853,non-propaganda,-60.0
732643874,non-propaganda,14.0
732643881,non-propaganda,-11.0
727879142,non-propaganda,-2.0
729980986,non-propaganda,-36.0
729981014,non-propaganda,-5.0
729981287,non-propaganda,7.0
730653194,non-propaganda,-8.0
730654108,non-propaganda,22.0
733143347,non-propaganda,-2.0
727517386,non-propaganda,-77.0
727517508,non-propaganda,-82.0
727517539,non-propaganda,-21.0
727518414,non-propaganda,-17.0
727518504,non-propaganda,14.0
733571010,non-propaganda,11.0
732510821,non-propaganda,34.0
732510849,non-propaganda,-11.0
732510929,non-propaganda,-13.0
732512326,non-propaganda,-8.0
729585034,non-propaganda,-24.0
729585575,non-propaganda,-25.0
729504050,non-propaganda,18.0
729504056,non-propaganda,-13.0
729504282,non-propaganda,-22.0
729504635,non-propaganda,9.0
729505483,non-propaganda,-13.0
731296474,non-propaganda,-42.0
732748339,non-propaganda,-12.0
732749141,non-propaganda,-23.0
733737216,non-propaganda,9.0
730745858,non-propaganda,16.0
727159390,non-propaganda,34.0
727159420,non-propaganda,-29.0
727159632,non-propaganda,-10.0
734301851,non-propaganda,-19.0
727407864,non-propaganda,-2.0
730129919,non-propaganda,-8.0
730130160,non-propaganda,-18.0
732941550,non-propaganda,-13.0
731641210,non-propaganda,-49.0
731641848,non-propaganda,14.0
729430995,non-propaganda,6.0
731926258,non-propaganda,-34.0
732430337,non-propaganda,-1.0
732072989,non-propaganda,-6.0
729377277,non-propaganda,0.0
729378974,non-propaganda,-40.0
729379112,non-propaganda,-78.0
733534977,non-propaganda,-20.0
731907387,non-propaganda,-46.0
732456171,non-propaganda,11.0
728517870,non-propaganda,24.0
730615498,non-propaganda,-3.0
727178536,non-propaganda,17.0
729705049,non-propaganda,17.0
733750991,non-propaganda,-25.0
731796177,non-propaganda,-1.0
734270239,non-propaganda,2.0
734186510,non-propaganda,-9.0
734186523,non-propaganda,-6.0
734187404,non-propaganda,-45.0
734187644,non-propaganda,72.0
733524584,non-propaganda,-32.0
729311108,non-propaganda,-116.0
729311257,non-propaganda,3.0
733966457,non-propaganda,-21.0
731353353,non-propaganda,-20.0
731353357,non-propaganda,3.0
731353949,non-propaganda,30.0
731354194,non-propaganda,13.0
730842302,non-propaganda,33.0
732007955,non-propaganda,-121.0
731149903,non-propaganda,3.0
731150109,non-propaganda,13.0
731544886,non-propaganda,-50.0
731545190,non-propaganda,5.0
731545302,non-propaganda,51.0
733846929,non-propaganda,12.0
734059394,non-propaganda,7.0
734059492,non-propaganda,-11.0
734060355,non-propaganda,0.0
732056973,non-propaganda,67.0
732058096,non-propaganda,-23.0
730740193,non-propaganda,4.0
730740327,non-propaganda,-6.0
730740677,non-propaganda,-21.0
730740889,non-propaganda,51.0
730398506,non-propaganda,21.0
730398696,non-propaganda,38.0
734213377,non-propaganda,-56.0
734213717,non-propaganda,4.0
734215290,non-propaganda,23.0
733861108,non-propaganda,-28.0
730099230,non-propaganda,-10.0
730099772,non-propaganda,-9.0
728655028,non-propaganda,-21.0
733885604,non-propaganda,19.0
730161630,non-propaganda,-36.0
734130448,non-propaganda,-12.0
730983618,non-propaganda,-11.0
730985935,non-propaganda,21.0
729861501,non-propaganda,0.0
734207165,non-propaganda,5.0
734207843,non-propaganda,18.0
733355349,non-propaganda,-44.0
733355488,non-propaganda,-8.0
733789869,non-propaganda,-36.0
733790103,non-propaganda,-3.0
733790199,non-propaganda,-5.0
729062991,non-propaganda,-3.0
729063223,non-propaganda,52.0
729063270,non-propaganda,36.0
729063541,non-propaganda,33.0
729064161,non-propaganda,25.0
729065049,non-propaganda,12.0
731769560,non-propaganda,-10.0
732137464,non-propaganda,11.0
732618617,non-propaganda,13.0
732618714,non-propaganda,7.0
731752496,non-propaganda,-55.0
733138606,non-propaganda,-53.0
727938333,non-propaganda,-122.0
731121765,non-propaganda,-51.0
731122182,non-propaganda,18.0
733908237,non-propaganda,39.0
733908437,non-propaganda,111.0
733908599,non-propaganda,1.0
733909320,non-propaganda,-25.0
729198239,non-propaganda,-37.0
729199885,non-propaganda,-63.0
734159410,non-propaganda,32.0
730177401,non-propaganda,-13.0
734433664,non-propaganda,21.0
732922217,non-propaganda,-27.0
732922333,non-propaganda,-45.0
731540032,non-propaganda,-25.0
731540090,non-propaganda,-20.0
